Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"EA","ELECTRONIC ARTS INC","Communication","Equity","3,962,810.31","0.08","3,962,810.31","19,311.00","205.21","United States","NASDAQ","USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","3,959,676.24","0.08","3,959,676.24","33,384.00","118.61","United States","New York Stock Exchange Inc.","USD"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","3,951,136.00","0.08","3,951,136.00","5,425.00","728.32","United States","NASDAQ","USD"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","3,949,714.47","0.08","3,949,714.47","89,583.00","44.09","United States","New York Stock Exchange Inc.","USD"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","3,918,775.28","0.08","3,918,775.28","68,558.00","57.16","United States","New York Stock Exchange Inc.","USD"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","3,914,145.36","0.08","3,914,145.36","11,874.00","329.64","United States","New York Stock Exchange Inc.","USD"
"FLEX","FLEX LTD","Information Technology","Equity","3,835,498.23","0.08","3,835,498.23","28,026.00","136.85","United States","NASDAQ","USD"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","3,821,147.04","0.08","3,821,147.04","286,014.00","13.36","United States","New York Stock Exchange Inc.","USD"
"VST","VISTRA CORP","Utilities","Equity","3,809,783.10","0.08","3,809,783.10","25,222.00","151.05","United States","New York Stock Exchange Inc.","USD"
"STT","STATE STREET CORP","Financials","Equity","3,756,204.14","0.08","3,756,204.14","22,006.00","170.69","United States","New York Stock Exchange Inc.","USD"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","3,688,694.48","0.07","3,688,694.48","16,972.00","217.34","United States","New York Stock Exchange Inc.","USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","3,661,980.25","0.07","3,661,980.25","103,475.00","35.39","United States","New York Stock Exchange Inc.","USD"
"HUM","HUMANA INC","Health Care","Equity","3,656,844.75","0.07","3,656,844.75","9,217.00","396.75","United States","New York Stock Exchange Inc.","USD"
"MSCI","MSCI INC","Financials","Equity","3,572,220.53","0.07","3,572,220.53","5,923.00","603.11","United States","New York Stock Exchange Inc.","USD"
"EXC","EXELON CORP","Utilities","Equity","3,528,995.40","0.07","3,528,995.40","73,705.00","47.88","United States","NASDAQ","USD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","3,498,663.36","0.07","3,498,663.36","13,344.00","262.19","United States","New York Stock Exchange Inc.","USD"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","3,479,591.79","0.07","3,479,591.79","21,123.00","164.73","United States","New York Stock Exchange Inc.","USD"
"DVN","DEVON ENERGY CORP","Energy","Equity","3,477,668.04","0.07","3,477,668.04","85,932.00","40.47","United States","New York Stock Exchange Inc.","USD"
"ADSK","AUTODESK INC","Information Technology","Equity","3,440,433.36","0.07","3,440,433.36","16,582.00","207.48","United States","NASDAQ","USD"
"WCN","WASTE CONNECTIONS INC","Industrials","Equity","3,420,799.66","0.07","3,420,799.66","20,263.00","168.82","United States","New York Stock Exchange Inc.","USD"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","3,410,314.88","0.07","3,410,314.88","14,812.00","230.24","United States","New York Stock Exchange Inc.","USD"
"XYZ","BLOCK INC CLASS A","Financials","Equity","3,376,998.37","0.07","3,376,998.37","42,839.00","78.83","United States","New York Stock Exchange Inc.","USD"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","3,376,363.40","0.07","3,376,363.40","6,053.00","557.80","United States","NASDAQ","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","3,366,122.99","0.07","3,366,122.99","13,201.00","254.99","United States","NASDAQ","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","3,349,289.44","0.07","3,349,289.44","39,571.00","84.64","United States","NASDAQ","USD"
"BDX","BECTON DICKINSON","Health Care","Equity","3,334,697.60","0.07","3,334,697.60","21,095.00","158.08","United States","New York Stock Exchange Inc.","USD"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","3,330,289.12","0.07","3,330,289.12","5,578.00","597.04","United States","NASDAQ","USD"
"VTR","VENTAS REIT INC","Real Estate","Equity","3,315,546.72","0.07","3,315,546.72","35,836.00","92.52","United States","New York Stock Exchange Inc.","USD"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","3,307,308.80","0.07","3,307,308.80","23,360.00","141.58","United States","New York Stock Exchange Inc.","USD"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","3,277,227.80","0.07","3,277,227.80","47,773.00","68.60","United States","New York Stock Exchange Inc.","USD"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","3,204,942.84","0.06","3,204,942.84","28,116.00","113.99","United States","New York Stock Exchange Inc.","USD"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","3,164,865.20","0.06","3,164,865.20","6,470.00","489.16","United States","New York Stock Exchange Inc.","USD"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","3,160,036.80","0.06","3,160,036.80","94,896.00","33.30","United States","NASDAQ","USD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","3,156,467.01","0.06","3,156,467.01","39,759.00","79.39","United States","New York Stock Exchange Inc.","USD"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","3,146,028.80","0.06","3,146,028.80","19,840.00","158.57","United States","New York Stock Exchange Inc.","USD"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","3,135,838.55","0.06","3,135,838.55","68,965.00","45.47","United States","NASDAQ","USD"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","3,113,227.17","0.06","3,113,227.17","26,199.00","118.83","United States","New York Stock Exchange Inc.","USD"
"SYY","SYSCO CORP","Consumer Staples","Equity","3,077,547.57","0.06","3,077,547.57","36,279.00","84.83","United States","New York Stock Exchange Inc.","USD"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","3,061,283.85","0.06","3,061,283.85","27,103.00","112.95","United States","New York Stock Exchange Inc.","USD"
"VMC","VULCAN MATERIALS","Materials","Equity","3,058,580.72","0.06","3,058,580.72","10,088.00","303.19","United States","New York Stock Exchange Inc.","USD"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","3,048,353.88","0.06","3,048,353.88","9,746.00","312.78","United States","NASDAQ","USD"
"MTB","M&T BANK CORP","Financials","Equity","3,044,525.60","0.06","3,044,525.60","12,745.00","238.88","United States","New York Stock Exchange Inc.","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","3,019,023.15","0.06","3,019,023.15","13,871.00","217.65","United States","NASDAQ","USD"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","3,017,032.80","0.06","3,017,032.80","8,284.00","364.20","United States","NASDAQ","USD"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","3,013,694.40","0.06","3,013,694.40","26,270.00","114.72","United States","NASDAQ","USD"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","3,002,890.22","0.06","3,002,890.22","12,511.00","240.02","United States","New York Stock Exchange Inc.","USD"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","2,996,993.95","0.06","2,996,993.95","32,815.00","91.33","United States","NASDAQ","USD"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","2,971,632.45","0.06","2,971,632.45","21,557.00","137.85","United States","New York Stock Exchange Inc.","USD"
"NDAQ","NASDAQ INC","Financials","Equity","2,960,814.18","0.06","2,960,814.18","34,973.00","84.66","United States","NASDAQ","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","2,957,582.32","0.06","2,957,582.32","36,236.00","81.62","United States","New York Stock Exchange Inc.","USD"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","2,957,808.50","0.06","2,957,808.50","32,425.00","91.22","United States","NASDAQ","USD"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","2,949,184.56","0.06","2,949,184.56","17,822.00","165.48","United States","NASDAQ","USD"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","2,860,169.20","0.06","2,860,169.20","27,986.00","102.20","United States","NASDAQ","USD"
"KVUE","KENVUE INC","Consumer Staples","Equity","2,844,316.05","0.06","2,844,316.05","143,435.00","19.83","United States","New York Stock Exchange Inc.","USD"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","2,841,002.88","0.06","2,841,002.88","13,722.00","207.04","United States","New York Stock Exchange Inc.","USD"
"PCG","PG&E CORP","Utilities","Equity","2,834,051.00","0.06","2,834,051.00","166,220.00","17.05","United States","New York Stock Exchange Inc.","USD"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","2,825,387.11","0.06","2,825,387.11","21,619.00","130.69","United States","New York Stock Exchange Inc.","USD"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","2,801,801.62","0.06","2,801,801.62","11,582.00","241.91","United States","NASDAQ","USD"
"EME","EMCOR GROUP INC","Industrials","Equity","2,782,578.72","0.06","2,782,578.72","3,592.00","774.66","United States","New York Stock Exchange Inc.","USD"
"CCL","CARNIVAL CORP LTD","Consumer Discretionary","Equity","2,756,586.97","0.06","2,756,586.97","98,767.00","27.91","United States","New York Stock Exchange Inc.","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","2,755,958.74","0.06","2,755,958.74","154,309.00","17.86","United States","NASDAQ","USD"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","2,751,937.22","0.06","2,751,937.22","4,591.00","599.42","United States","New York Stock Exchange Inc.","USD"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","2,748,790.91","0.06","2,748,790.91","56,201.00","48.91","United States","New York Stock Exchange Inc.","USD"
"WAT","WATERS CORP","Health Care","Equity","2,722,164.33","0.05","2,722,164.33","7,177.00","379.29","United States","New York Stock Exchange Inc.","USD"
"KR","KROGER","Consumer Staples","Equity","2,722,308.98","0.05","2,722,308.98","46,759.00","58.22","United States","New York Stock Exchange Inc.","USD"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","2,705,618.86","0.05","2,705,618.86","35,234.00","76.79","United States","New York Stock Exchange Inc.","USD"
"JBL","JABIL INC","Information Technology","Equity","2,676,474.60","0.05","2,676,474.60","7,842.00","341.30","United States","New York Stock Exchange Inc.","USD"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","2,658,796.00","0.05","2,658,796.00","15,064.00","176.50","United States","NASDAQ","USD"
"STLD","STEEL DYNAMICS INC","Materials","Equity","2,650,410.14","0.05","2,650,410.14","12,026.00","220.39","United States","NASDAQ","USD"
"BIIB","BIOGEN INC","Health Care","Equity","2,644,444.32","0.05","2,644,444.32","12,236.00","216.12","United States","NASDAQ","USD"
"CCI","CROWN CASTLE INC","Real Estate","Equity","2,642,393.60","0.05","2,642,393.60","34,496.00","76.60","United States","New York Stock Exchange Inc.","USD"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","2,612,816.73","0.05","2,612,816.73","12,483.00","209.31","United States","New York Stock Exchange Inc.","USD"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","2,611,666.80","0.05","2,611,666.80","9,720.00","268.69","United States","NASDAQ","USD"
"NTRA","NATERA INC","Health Care","Equity","2,597,676.00","0.05","2,597,676.00","9,300.00","279.32","United States","NASDAQ","USD"
"CNC","CENTENE CORP","Health Care","Equity","2,582,751.60","0.05","2,582,751.60","38,060.00","67.86","United States","New York Stock Exchange Inc.","USD"
"EQT","EQT CORP","Energy","Equity","2,562,527.88","0.05","2,562,527.88","48,708.00","52.61","United States","New York Stock Exchange Inc.","USD"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","2,541,013.02","0.05","2,541,013.02","35,799.00","70.98","United States","New York Stock Exchange Inc.","USD"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","2,530,035.20","0.05","2,530,035.20","33,824.00","74.80","United States","New York Stock Exchange Inc.","USD"
"PAYX","PAYCHEX INC","Industrials","Equity","2,498,693.25","0.05","2,498,693.25","23,495.00","106.35","United States","NASDAQ","USD"
"AEE","AMEREN CORP","Utilities","Equity","2,494,898.82","0.05","2,494,898.82","21,691.00","115.02","United States","New York Stock Exchange Inc.","USD"
"NTAP","NETAPP INC","Information Technology","Equity","2,490,924.69","0.05","2,490,924.69","16,157.00","154.17","United States","NASDAQ","USD"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","2,481,800.28","0.05","2,481,800.28","21,183.00","117.16","United States","New York Stock Exchange Inc.","USD"
"RJF","RAYMOND JAMES INC","Financials","Equity","2,468,040.18","0.05","2,468,040.18","15,173.00","162.66","United States","New York Stock Exchange Inc.","USD"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","2,439,431.28","0.05","2,439,431.28","3,741.00","652.08","United States","New York Stock Exchange Inc.","USD"
"DTE","DTE ENERGY","Utilities","Equity","2,395,633.00","0.05","2,395,633.00","15,550.00","154.06","United States","New York Stock Exchange Inc.","USD"
"IR","INGERSOLL RAND INC","Industrials","Equity","2,390,863.53","0.05","2,390,863.53","29,667.00","80.59","United States","New York Stock Exchange Inc.","USD"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","2,355,571.68","0.05","2,355,571.68","13,692.00","172.04","United States","NASDAQ","USD"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","2,352,057.75","0.05","2,352,057.75","16,593.00","141.75","United States","New York Stock Exchange Inc.","USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","2,319,047.68","0.05","2,319,047.68","12,032.00","192.74","United States","New York Stock Exchange Inc.","USD"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","2,317,689.48","0.05","2,317,689.48","41,828.00","55.41","United States","New York Stock Exchange Inc.","USD"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","2,310,357.38","0.05","2,310,357.38","12,382.00","186.59","United States","New York Stock Exchange Inc.","USD"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","2,309,559.04","0.05","2,309,559.04","6,508.00","354.88","United States","NASDAQ","USD"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","2,295,118.98","0.05","2,295,118.98","1,806.00","1,270.83","United States","New York Stock Exchange Inc.","USD"
"PPG","PPG INDUSTRIES INC","Materials","Equity","2,292,661.69","0.05","2,292,661.69","18,293.00","125.33","United States","New York Stock Exchange Inc.","USD"
"DOV","DOVER CORP","Industrials","Equity","2,279,644.57","0.05","2,279,644.57","10,667.00","213.71","United States","New York Stock Exchange Inc.","USD"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","2,272,956.37","0.05","2,272,956.37","12,851.00","176.87","United States","New York Stock Exchange Inc.","USD"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","2,268,623.94","0.05","2,268,623.94","15,191.00","149.34","United States","New York Stock Exchange Inc.","USD"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","2,261,501.22","0.05","2,261,501.22","15,682.00","144.21","United States","New York Stock Exchange Inc.","USD"
"FISV","FISERV INC","Financials","Equity","2,260,446.68","0.05","2,260,446.68","43,196.00","52.33","United States","NASDAQ","USD"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","2,239,952.78","0.04","2,239,952.78","2,809.00","797.42","United States","NASDAQ","USD"
