Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"AGN","AEGON LTD","Financials","Equity","12,790,561.45","0.08","12,790,561.45","1,681,641.00","7.61","Netherlands","Euronext Amsterdam","EUR"
"AKZA","AKZO NOBEL NV","Materials","Equity","12,746,326.60","0.08","12,746,326.60","211,733.00","60.20","Netherlands","Euronext Amsterdam","EUR"
"EDV","ENDEAVOUR MINING","Materials","Equity","12,634,852.48","0.08","12,634,852.48","270,545.00","46.70","United Kingdom","London Stock Exchange","GBP"
"BNZL","BUNZL","Industrials","Equity","12,567,215.27","0.08","12,567,215.27","402,738.00","31.20","United Kingdom","London Stock Exchange","GBP"
"SMIN","SMITHS GROUP PLC","Industrials","Equity","12,372,810.30","0.08","12,372,810.30","408,125.00","30.32","United Kingdom","London Stock Exchange","GBP"
"UNI","UNIPOL ASSICURAZIONI SPA","Financials","Equity","12,318,423.04","0.08","12,318,423.04","470,528.00","26.18","Italy","Borsa Italiana","EUR"
"BKT","BANKINTER SA","Financials","Equity","12,138,095.97","0.08","12,138,095.97","808,398.00","15.02","Spain","Bolsa De Madrid","EUR"
"ORSTED","ORSTED A/S","Utilities","Equity","12,114,532.99","0.08","12,114,532.99","586,483.00","20.66","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"METSO","METSO CORPORATION","Industrials","Equity","12,069,500.04","0.08","12,069,500.04","793,524.00","15.21","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"G1A","GEA GROUP AG","Industrials","Equity","12,020,918.60","0.08","12,020,918.60","194,356.00","61.85","Germany","Xetra","EUR"
"AC","ACCOR SA","Consumer Discretionary","Equity","11,901,701.60","0.08","11,901,701.60","234,655.00","50.72","France","Nyse Euronext - Euronext Paris","EUR"
"CNA","CENTRICA PLC","Utilities","Equity","11,869,147.60","0.07","11,869,147.60","5,926,936.00","2.00","United Kingdom","London Stock Exchange","GBP"
"MKS","MARKS AND SPENCER GROUP PLC","Consumer Staples","Equity","11,820,937.03","0.07","11,820,937.03","2,619,672.00","4.51","United Kingdom","London Stock Exchange","GBP"
"TELIA","TELIA COMPANY","Communication","Equity","11,802,608.45","0.07","11,802,608.45","2,862,437.00","4.12","Sweden","Nasdaq Omx Nordic","SEK"
"CA","CARREFOUR SA","Consumer Staples","Equity","11,728,856.27","0.07","11,728,856.27","724,227.00","16.20","France","Nyse Euronext - Euronext Paris","EUR"
"SGE","THE SAGE GROUP PLC","Information Technology","Equity","11,600,248.91","0.07","11,600,248.91","1,183,042.00","9.81","United Kingdom","London Stock Exchange","GBP"
"FORTUM","FORTUM","Utilities","Equity","11,521,298.60","0.07","11,521,298.60","580,857.00","19.84","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"BEAN","BELIMO N AG","Industrials","Equity","11,495,691.06","0.07","11,495,691.06","11,941.00","962.71","Switzerland","SIX Swiss Exchange","CHF"
"SVT","SEVERN TRENT PLC","Utilities","Equity","11,458,282.76","0.07","11,458,282.76","328,781.00","34.85","United Kingdom","London Stock Exchange","GBP"
"FGR","EIFFAGE SA","Industrials","Equity","11,414,179.70","0.07","11,414,179.70","89,243.00","127.90","France","Nyse Euronext - Euronext Paris","EUR"
"BVI","BUREAU VERITAS SA","Industrials","Equity","11,228,582.75","0.07","11,228,582.75","416,645.00","26.95","France","Nyse Euronext - Euronext Paris","EUR"
"ERF","EUROFINS SCIENTIFIC","Health Care","Equity","11,115,914.36","0.07","11,115,914.36","160,774.00","69.14","France","Nyse Euronext - Euronext Paris","EUR"
"FME","FRESENIUS MEDICAL CARE AG","Health Care","Equity","10,936,723.55","0.07","10,936,723.55","265,777.00","41.15","Germany","Xetra","EUR"
"MNG","M&G PLC","Financials","Equity","10,867,480.94","0.07","10,867,480.94","2,734,921.00","3.97","United Kingdom","London Stock Exchange","GBP"
"GALP","GALP ENERGIA SGPS SA CLASS B","Energy","Equity","10,760,769.41","0.07","10,760,769.41","574,981.00","18.72","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"HEIO","HEINEKEN HOLDING NV","Consumer Staples","Equity","10,751,430.25","0.07","10,751,430.25","155,705.00","69.05","Netherlands","Euronext Amsterdam","EUR"
"BCP","BANCO COMERCIAL PORTUGUES SA","Financials","Equity","10,708,615.77","0.07","10,708,615.77","10,121,565.00","1.06","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"EVO","EVOLUTION","Consumer Discretionary","Equity","10,679,629.55","0.07","10,679,629.55","174,099.00","61.34","Sweden","Nasdaq Omx Nordic","SEK"
"MAERSK B","A P MOLLER MAERSK B","Industrials","Equity","10,402,316.05","0.07","10,402,316.05","4,760.00","2,185.36","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"WISE","WISE PLC CLASS A","Financials","Equity","10,222,908.14","0.06","10,222,908.14","910,598.00","11.23","United Kingdom","London Stock Exchange","GBP"
"AKRBP","AKER BP","Energy","Equity","10,177,225.17","0.06","10,177,225.17","376,346.00","27.04","Norway","Oslo Bors Asa","NOK"
"PNDORA","PANDORA","Consumer Discretionary","Equity","10,170,766.97","0.06","10,170,766.97","99,795.00","101.92","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"CON","CONTINENTAL AG","Consumer Discretionary","Equity","10,140,429.42","0.06","10,140,429.42","135,531.00","74.82","Germany","Xetra","EUR"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","10,051,808.30","0.06","10,051,808.30","231,583.00","43.40","Sweden","Nasdaq Omx Nordic","SEK"
"TEL2 B","TELE2 B","Communication","Equity","10,031,185.24","0.06","10,031,185.24","675,232.00","14.86","Sweden","Nasdaq Omx Nordic","SEK"
"OMV","OMV AG","Energy","Equity","10,014,048.25","0.06","10,014,048.25","176,459.00","56.75","Austria","Wiener Boerse Ag","EUR"
"SKF B","SKF B","Industrials","Equity","9,873,648.85","0.06","9,873,648.85","418,323.00","23.60","Sweden","Nasdaq Omx Nordic","SEK"
"RXL","REXEL SA","Industrials","Equity","9,874,308.60","0.06","9,874,308.60","261,918.00","37.70","France","Nyse Euronext - Euronext Paris","EUR"
"ORNBV","ORION CLASS B","Health Care","Equity","9,814,708.80","0.06","9,814,708.80","136,032.00","72.15","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"KBX","KNORR BREMSE AG","Industrials","Equity","9,778,394.00","0.06","9,778,394.00","92,249.00","106.00","Germany","Xetra","EUR"
"EPI B","EPIROC CLASS B","Industrials","Equity","9,725,157.40","0.06","9,725,157.40","484,481.00","20.07","Sweden","Nasdaq Omx Nordic","SEK"
"MOWI","MOWI","Consumer Staples","Equity","9,694,225.97","0.06","9,694,225.97","586,682.00","16.52","Norway","Oslo Bors Asa","NOK"
"TIGO","MILLICOM INTERNATIONAL CELLULAR SA","Communication","Equity","9,659,336.61","0.06","9,659,336.61","117,888.00","81.94","Sweden","NASDAQ","USD"
"TEN","TENARIS SA","Energy","Equity","9,621,912.79","0.06","9,621,912.79","407,881.00","23.59","Italy","Borsa Italiana","EUR"
"ADDT B","ADDTECH CLASS B","Industrials","Equity","9,616,227.72","0.06","9,616,227.72","310,685.00","30.95","Sweden","Nasdaq Omx Nordic","SEK"
"SKA B","SKANSKA B","Industrials","Equity","9,490,947.31","0.06","9,490,947.31","404,591.00","23.46","Sweden","Nasdaq Omx Nordic","SEK"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","9,482,892.12","0.06","9,482,892.12","197,402.00","48.04","Sweden","Nasdaq Omx Nordic","SEK"
"MICC","MAGNUM ICE CREAM NV","Consumer Staples","Equity","9,470,612.12","0.06","9,470,612.12","583,597.00","16.23","Netherlands","Euronext Amsterdam","EUR"
"TREL B","TRELLEBORG B","Industrials","Equity","9,471,037.01","0.06","9,471,037.01","254,499.00","37.21","Sweden","Nasdaq Omx Nordic","SEK"
"LI","KLEPIERRE REIT SA","Real Estate","Equity","9,205,048.60","0.06","9,205,048.60","252,055.00","36.52","France","Nyse Euronext - Euronext Paris","EUR"
"TEL","TELENOR","Communication","Equity","9,181,964.95","0.06","9,181,964.95","732,506.00","12.54","Norway","Oslo Bors Asa","NOK"
"HOT","HOCHTIEF AG","Industrials","Equity","9,117,614.00","0.06","9,117,614.00","18,722.00","487.00","Germany","Xetra","EUR"
"FRES","FRESNILLO PLC","Materials","Equity","9,052,803.08","0.06","9,052,803.08","269,052.00","33.65","United Kingdom","London Stock Exchange","GBP"
"TLX","TALANX AG","Financials","Equity","9,029,370.00","0.06","9,029,370.00","79,205.00","114.00","Germany","Xetra","EUR"
"BEI","BEIERSDORF AG","Consumer Staples","Equity","9,023,932.44","0.06","9,023,932.44","117,683.00","76.68","Germany","Xetra","EUR"
"MRO","MELROSE INDUSTRIES PLC","Industrials","Equity","9,007,984.12","0.06","9,007,984.12","1,545,550.00","5.83","United Kingdom","London Stock Exchange","GBP"
"ABF","ASSOCIATED BRITISH FOODS PLC","Consumer Staples","Equity","8,967,770.88","0.06","8,967,770.88","398,300.00","22.52","United Kingdom","London Stock Exchange","GBP"
"BNR","BRENNTAG","Industrials","Equity","8,902,012.44","0.06","8,902,012.44","159,706.00","55.74","Germany","Xetra","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Financials","Equity","8,831,616.75","0.06","8,831,616.75","158,985.00","55.55","Austria","Wiener Boerse Ag","EUR"
"SECU B","SECURITAS B","Industrials","Equity","8,824,144.49","0.06","8,824,144.49","598,540.00","14.74","Sweden","Nasdaq Omx Nordic","SEK"
"QIA","QIAGEN NV","Health Care","Equity","8,780,644.62","0.06","8,780,644.62","251,019.00","34.98","Germany","Deutsche Boerse Xetra","EUR"
"PSON","PEARSON PLC","Consumer Discretionary","Equity","8,711,138.13","0.05","8,711,138.13","599,169.00","14.54","United Kingdom","London Stock Exchange","GBP"
"HEN","HENKEL AG","Consumer Staples","Equity","8,680,746.90","0.05","8,680,746.90","122,178.00","71.05","Germany","Xetra","EUR"
"ABVX","ABIVAX SA","Health Care","Equity","8,675,191.80","0.05","8,675,191.80","67,881.00","127.80","France","Nyse Euronext - Euronext Paris","EUR"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","8,588,069.83","0.05","8,588,069.83","7,885,940.00","108.90","Switzerland","-","CHF"
"SDLF","STANDARD LIFE PLC","Financials","Equity","8,552,768.75","0.05","8,552,768.75","863,499.00","9.90","United Kingdom","London Stock Exchange","GBP"
"DHER","DELIVERY HERO","Consumer Discretionary","Equity","8,337,877.08","0.05","8,337,877.08","227,438.00","36.66","Germany","Xetra","EUR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","8,328,083.75","0.05","8,328,083.75","7,125,903.00","116.87","United Kingdom","-","GBP"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Industrials","Equity","8,320,663.55","0.05","8,320,663.55","1,491,693.00","5.58","Spain","Bolsa De Madrid","EUR"
