Fund Holdings as of,"06/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","992,998.46","0.04","992,998.46","173,100.00","5.74","China","Shenzhen Stock Exchange","CNY"
"600905","CHINA THREE GORGES RENEWABLES(GROU","Utilities","Equity","990,286.10","0.04","990,286.10","1,771,700.00","0.56","China","Shanghai Stock Exchange","CNY"
"600089","TBEA LTD A","Industrials","Equity","988,252.04","0.04","988,252.04","314,690.00","3.14","China","Shanghai Stock Exchange","CNY"
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","983,426.05","0.04","983,426.05","126,100.00","7.80","China","Shanghai Stock Exchange","CNY"
"000100","TCL TECHNOLOGY GROUP CORP A","Information Technology","Equity","978,019.38","0.04","978,019.38","1,281,130.00","0.76","China","Shenzhen Stock Exchange","CNY"
"601628","CHINA LIFE INSURANCE LTD A","Financials","Equity","971,858.69","0.04","971,858.69","170,376.00","5.70","China","Shanghai Stock Exchange","CNY"
"600886","SDIC POWER HOLDINGS LTD A","Utilities","Equity","968,914.76","0.04","968,914.76","488,300.00","1.98","China","Shanghai Stock Exchange","CNY"
"000938","UNISPLENDOUR CORP LTD A","Information Technology","Equity","968,358.97","0.04","968,358.97","197,640.00","4.90","China","Shenzhen Stock Exchange","CNY"
"002602","ZHEJIANG CENTURY HUATONG GROUP LTD","Communication","Equity","964,134.45","0.04","964,134.45","465,200.00","2.07","China","Shenzhen Stock Exchange","CNY"
"601127","SERES GROUP LTD A","Consumer Discretionary","Equity","956,362.73","0.04","956,362.73","108,400.00","8.82","China","Shanghai Stock Exchange","CNY"
"600893","AECC AVIATION POWER LTD A","Industrials","Equity","951,205.42","0.04","951,205.42","167,100.00","5.69","China","Shanghai Stock Exchange","CNY"
"002230","IFLYTEK LTD A","Information Technology","Equity","942,929.33","0.04","942,929.33","157,700.00","5.98","China","Shenzhen Stock Exchange","CNY"
"002460","GANFENG LITHIUM GROUP LTD A","Materials","Equity","936,743.23","0.03","936,743.23","101,360.00","9.24","China","Shenzhen Stock Exchange","CNY"
"002156","TONGFU MICROELECTRONICS LTD A","Information Technology","Equity","935,485.48","0.03","935,485.48","96,100.00","9.73","China","Shenzhen Stock Exchange","CNY"
"600489","ZHONGJIN GOLD CORP LTD A","Materials","Equity","930,537.62","0.03","930,537.62","307,100.00","3.03","China","Shanghai Stock Exchange","CNY"
"000425","XCMG CONSTRUCTION MACHINERY LTD A","Industrials","Equity","922,343.46","0.03","922,343.46","741,200.00","1.24","China","Shenzhen Stock Exchange","CNY"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","916,646.32","0.03","916,646.32","127,180.00","7.21","China","Shenzhen Stock Exchange","CNY"
"601006","DAQIN RAILWAY LTD A","Industrials","Equity","911,142.46","0.03","911,142.46","1,295,900.00","0.70","China","Shanghai Stock Exchange","CNY"
"600875","DONGFANG ELECTRIC CORP LTD A","Industrials","Equity","910,374.79","0.03","910,374.79","207,900.00","4.38","China","Shanghai Stock Exchange","CNY"
"600362","JIANGXI COPPER LTD A","Materials","Equity","909,928.66","0.03","909,928.66","147,500.00","6.17","China","Shanghai Stock Exchange","CNY"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","906,955.95","0.03","906,955.95","2,802,700.00","0.32","China","Shanghai Stock Exchange","CNY"
"688506","SICHUAN BIOKIN PHARMACEUTICAL LTD","Health Care","Equity","906,098.41","0.03","906,098.41","18,667.00","48.54","China","Shanghai Stock Exchange","CNY"
"002837","SHENZHEN ENVICOOL TECHNOLOGY LTD A","Industrials","Equity","904,493.91","0.03","904,493.91","83,030.00","10.89","China","Shenzhen Stock Exchange","CNY"
"002466","TIANQI LITHIUM INDUSTRIES CORP A","Materials","Equity","901,175.26","0.03","901,175.26","104,000.00","8.67","China","Shenzhen Stock Exchange","CNY"
"002001","ZHEJIANG NHU LTD A","Materials","Equity","895,726.65","0.03","895,726.65","195,933.00","4.57","China","Shenzhen Stock Exchange","CNY"
"300757","ROBOTECHNIK INTELLIGENT TECHNOLOGY","Industrials","Equity","894,298.75","0.03","894,298.75","12,300.00","72.71","China","Shenzhen Stock Exchange","CNY"
"601881","CHINA GALAXY SECURITIES LTD A","Financials","Equity","886,153.13","0.03","886,153.13","445,600.00","1.99","China","Shanghai Stock Exchange","CNY"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","882,611.07","0.03","882,611.07","121,762.00","7.25","China","Shenzhen Stock Exchange","CNY"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","877,105.10","0.03","877,105.10","2,267,300.00","0.39","China","Shanghai Stock Exchange","CNY"
"601727","SHANGHAI ELECTRIC GROUP LTD A","Industrials","Equity","874,206.23","0.03","874,206.23","860,100.00","1.02","China","Shanghai Stock Exchange","CNY"
"600015","HUA XIA BANK LTD A","Financials","Equity","861,521.52","0.03","861,521.52","862,600.00","1.00","China","Shanghai Stock Exchange","CNY"
"605499","EASTROC BEVERAGE (GROUP) LTD A","Consumer Staples","Equity","860,129.15","0.03","860,129.15","45,720.00","18.81","China","Shanghai Stock Exchange","CNY"
"688271","SHANGHAI UNITED IMAGING HEALTHCARE","Health Care","Equity","854,675.19","0.03","854,675.19","54,431.00","15.70","China","Shanghai Stock Exchange","CNY"
"603296","HUAQIN TECHNOLOGY LTD A","Information Technology","Equity","852,583.63","0.03","852,583.63","81,420.00","10.47","China","Shanghai Stock Exchange","CNY"
"601012","LONGI GREEN ENERGY TECHNOLOGY LTD","Information Technology","Equity","849,438.76","0.03","849,438.76","467,604.00","1.82","China","Shanghai Stock Exchange","CNY"
"600547","SHANDONG GOLD-MINING LTD A","Materials","Equity","843,178.23","0.03","843,178.23","222,184.00","3.79","China","Shanghai Stock Exchange","CNY"
"603799","ZHEJIANG HUAYOU COBALT LTD A","Industrials","Equity","840,364.17","0.03","840,364.17","121,791.00","6.90","China","Shanghai Stock Exchange","CNY"
"300136","SHENZHEN SUNWAY COMMUNICATION LTD","Information Technology","Equity","840,460.40","0.03","840,460.40","61,000.00","13.78","China","Shenzhen Stock Exchange","CNY"
"000301","JIANGSU EASTERN SHENGHONG LTD A","Materials","Equity","838,736.34","0.03","838,736.34","412,900.00","2.03","China","Shenzhen Stock Exchange","CNY"
"002648","SATELLITE CHEMICAL LTD A","Materials","Equity","838,760.92","0.03","838,760.92","230,863.00","3.63","China","Shenzhen Stock Exchange","CNY"
"002422","SICHUAN KELUN PHARMACEUTICAL LTD A","Health Care","Equity","838,267.56","0.03","838,267.56","119,400.00","7.02","China","Shenzhen Stock Exchange","CNY"
"300124","SHENZHEN INOVANCE TECHNOLOGY LTD A","Industrials","Equity","835,277.34","0.03","835,277.34","83,106.00","10.05","China","Shenzhen Stock Exchange","CNY"
"688048","SUZHOU EVERBRIGHT PHOTONICS LTD A","Information Technology","Equity","831,347.58","0.03","831,347.58","13,283.00","62.59","China","Shanghai Stock Exchange","CNY"
"600460","HANGZHOU SILAN MICROELECTRONICS LT","Information Technology","Equity","831,116.28","0.03","831,116.28","121,200.00","6.86","China","Shanghai Stock Exchange","CNY"
"300498","WENS FOODSTUFF GROUP LTD","Consumer Staples","Equity","828,747.93","0.03","828,747.93","410,360.00","2.02","China","Shenzhen Stock Exchange","CNY"
"688183","SHENGYI ELECTRONICS LTD A","Information Technology","Equity","828,153.97","0.03","828,153.97","46,654.00","17.75","China","Shanghai Stock Exchange","CNY"
"601998","CHINA CITIC BANK CORP LTD A","Financials","Equity","827,792.60","0.03","827,792.60","788,200.00","1.05","China","Shanghai Stock Exchange","CNY"
"002311","GUANGDONG HAID GROUP LTD A","Consumer Staples","Equity","827,327.29","0.03","827,327.29","119,266.00","6.94","China","Shenzhen Stock Exchange","CNY"
"300620","ADVANCED FIBER RESOURCES (ZHUHAI)","Information Technology","Equity","820,524.53","0.03","820,524.53","18,800.00","43.64","China","Shenzhen Stock Exchange","CNY"
"000895","HENAN SHUANGHUI INVESTMENT & DEVEL","Consumer Staples","Equity","820,569.83","0.03","820,569.83","238,200.00","3.44","China","Shenzhen Stock Exchange","CNY"
"601838","BANK OF CHENGDU LTD A","Financials","Equity","818,417.74","0.03","818,417.74","297,700.00","2.75","China","Shanghai Stock Exchange","CNY"
"002050","ZHEJIANG SANHUA INTELLIGENT CONTRO","Industrials","Equity","815,949.11","0.03","815,949.11","120,200.00","6.79","China","Shenzhen Stock Exchange","CNY"
"600703","SANAN OPTOELECTRONICS LTD A","Information Technology","Equity","809,249.84","0.03","809,249.84","317,100.00","2.55","China","Shanghai Stock Exchange","CNY"
"688777","SUPCON TECHNOLOGY LTD A","Information Technology","Equity","777,102.94","0.03","777,102.94","51,887.00","14.98","China","Shanghai Stock Exchange","CNY"
"000630","TONGLING NONFERROUS METALS GROUP L","Materials","Equity","773,866.30","0.03","773,866.30","835,100.00","0.93","China","Shenzhen Stock Exchange","CNY"
"601390","CHINA RAILWAY GROUP LTD A","Industrials","Equity","773,032.29","0.03","773,032.29","1,222,200.00","0.63","China","Shanghai Stock Exchange","CNY"
"002851","SHENZHEN MEGMEET ELECTRICAL LTD A","Industrials","Equity","771,495.77","0.03","771,495.77","34,600.00","22.30","China","Shenzhen Stock Exchange","CNY"
"688002","RAYTRON TECHNOLOGY LTD A","Information Technology","Equity","770,744.07","0.03","770,744.07","34,984.00","22.03","China","Shanghai Stock Exchange","CNY"
"688578","SHANGHAI ALLIST PHARMACEUTICALS LT","Health Care","Equity","760,412.18","0.03","760,412.18","39,590.00","19.21","China","Shanghai Stock Exchange","CNY"
"300390","CANMAX TECHNOLOGIES LTD A","Materials","Equity","758,440.84","0.03","758,440.84","56,600.00","13.40","China","Shenzhen Stock Exchange","CNY"
"601825","SHANGHAI RURAL COMMERCIAL BANK LTD","Financials","Equity","756,406.86","0.03","756,406.86","657,600.00","1.15","China","Shanghai Stock Exchange","CNY"
"300015","AIER EYE HOSPITAL GROUP LTD A","Health Care","Equity","755,966.71","0.03","755,966.71","606,066.00","1.25","China","Shenzhen Stock Exchange","CNY"
"688110","DOSILICON LTD A","Information Technology","Equity","755,789.96","0.03","755,789.96","29,400.00","25.71","China","Shanghai Stock Exchange","CNY"
"300661","SG MICRO CORP A","Information Technology","Equity","752,700.00","0.03","752,700.00","37,635.00","20.00","China","Shenzhen Stock Exchange","CNY"
"601669","POWER CONSTRUCTION CORPORATION OF","Industrials","Equity","751,017.58","0.03","751,017.58","1,057,100.00","0.71","China","Shanghai Stock Exchange","CNY"
"002241","GOERTEK INC A","Information Technology","Equity","750,352.58","0.03","750,352.58","237,600.00","3.16","China","Shenzhen Stock Exchange","CNY"
"600104","SAIC MOTOR CORP LTD A","Consumer Discretionary","Equity","747,725.14","0.03","747,725.14","495,459.00","1.51","China","Shanghai Stock Exchange","CNY"
"600795","GD POWER DEVELOPMENT LTD A","Utilities","Equity","744,832.25","0.03","744,832.25","1,068,300.00","0.70","China","Shanghai Stock Exchange","CNY"
"688313","HENAN SHIJIA PHOTONS TECHNOLOGY LT","Information Technology","Equity","744,854.33","0.03","744,854.33","34,059.00","21.87","China","Shanghai Stock Exchange","CNY"
"601111","AIR CHINA LTD A","Industrials","Equity","744,875.93","0.03","744,875.93","818,100.00","0.91","China","Shanghai Stock Exchange","CNY"
"600498","FIBERHOME TELECOMMUNICATION TECHNO","Information Technology","Equity","742,819.45","0.03","742,819.45","87,100.00","8.53","China","Shanghai Stock Exchange","CNY"
"002202","GOLDWIND SCIENCE&TECHNOLOGY LTD A","Industrials","Equity","740,205.91","0.03","740,205.91","210,468.00","3.52","China","Shenzhen Stock Exchange","CNY"
"300751","SUZHOU MAXWELL TECHNOLOGIES LTD A","Information Technology","Equity","727,429.88","0.03","727,429.88","19,300.00","37.69","China","Shenzhen Stock Exchange","CNY"
"600105","JIANG SU ETERN LTD A","Information Technology","Equity","722,204.17","0.03","722,204.17","98,100.00","7.36","China","Shanghai Stock Exchange","CNY"
"600958","ORIENT SECURITIES LTD A","Financials","Equity","722,110.24","0.03","722,110.24","512,985.00","1.41","China","Shanghai Stock Exchange","CNY"
"601179","CHINA XD ELECTRIC LTD A","Industrials","Equity","719,714.65","0.03","719,714.65","349,000.00","2.06","China","Shanghai Stock Exchange","CNY"
"603893","ROCKCHIP ELECTRONICS LTD A","Information Technology","Equity","717,588.29","0.03","717,588.29","27,700.00","25.91","China","Shanghai Stock Exchange","CNY"
"688469","UNITED NOVA TECHNOLOGY LTD A","Information Technology","Equity","713,861.97","0.03","713,861.97","528,670.00","1.35","China","Shanghai Stock Exchange","CNY"
"688036","SHENZHEN TRANSSION HOLDINGS LTD A","Information Technology","Equity","713,517.43","0.03","713,517.43","80,047.00","8.91","China","Shanghai Stock Exchange","CNY"
"601168","WESTERN MINING LTD A","Materials","Equity","712,193.87","0.03","712,193.87","169,000.00","4.21","China","Shanghai Stock Exchange","CNY"
"000807","YUNNAN ALUMINIUM LTD A","Materials","Equity","711,122.59","0.03","711,122.59","211,301.00","3.37","China","Shenzhen Stock Exchange","CNY"
"600026","COSCO SHIPPING ENERGY TRANSPORTATI","Energy","Equity","706,195.19","0.03","706,195.19","276,400.00","2.55","China","Shanghai Stock Exchange","CNY"
"301269","EMPYREAN TECHNOLOGY LTD A","Information Technology","Equity","703,759.98","0.03","703,759.98","40,820.00","17.24","China","Shenzhen Stock Exchange","CNY"
"600674","SICHUAN CHUANTOU ENERGY LTD A","Utilities","Equity","699,357.07","0.03","699,357.07","327,902.00","2.13","China","Shanghai Stock Exchange","CNY"
"300548","EVERPROX TECHNOLOGIES LTD A","Information Technology","Equity","692,926.38","0.03","692,926.38","22,000.00","31.50","China","Shenzhen Stock Exchange","CNY"
"002027","FOCUS MEDIA INFORMATION TECHNOLOGY","Communication","Equity","689,749.04","0.03","689,749.04","926,731.00","0.74","China","Shenzhen Stock Exchange","CNY"
"002850","SHENZHEN KEDALI INDUSTRY LTD A","Consumer Discretionary","Equity","685,052.29","0.03","685,052.29","20,800.00","32.94","China","Shenzhen Stock Exchange","CNY"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","669,038.25","0.02","669,038.25","39,569.00","16.91","China","Shanghai Stock Exchange","CNY"
"601991","DATANG INTERNATIONAL POWER GENERAT","Utilities","Equity","668,616.46","0.02","668,616.46","615,100.00","1.09","China","Shanghai Stock Exchange","CNY"
"002653","HAISCO PHARMACEUTICAL GROUP LTD A","Health Care","Equity","664,748.84","0.02","664,748.84","64,700.00","10.27","China","Shenzhen Stock Exchange","CNY"
"000066","CHINA GREATWALL TECHNOLOGY GROUP L","Information Technology","Equity","664,248.98","0.02","664,248.98","239,952.00","2.77","China","Shenzhen Stock Exchange","CNY"
"600011","HUANENG POWER INTERNATIONAL INC A","Utilities","Equity","663,312.94","0.02","663,312.94","643,300.00","1.03","China","Shanghai Stock Exchange","CNY"
"002625","KUANG-CHI TECHNOLOGIES LTD A","Industrials","Equity","657,011.70","0.02","657,011.70","144,600.00","4.54","China","Shenzhen Stock Exchange","CNY"
"002049","UNIGROUP GUOXIN MICROELECTRONICS L","Information Technology","Equity","655,454.71","0.02","655,454.71","53,559.00","12.24","China","Shenzhen Stock Exchange","CNY"
"002185","TIANSHUI HUATIAN TECHNOLOGY LTD A","Information Technology","Equity","652,885.79","0.02","652,885.79","222,600.00","2.93","China","Shenzhen Stock Exchange","CNY"
"600115","CHINA EASTERN AIRLINES CORP LTD A","Industrials","Equity","651,756.27","0.02","651,756.27","1,150,900.00","0.57","China","Shanghai Stock Exchange","CNY"
"688019","ANJI MICROELECTRONICS TECHNOLOGY (","Information Technology","Equity","639,476.91","0.02","639,476.91","15,025.00","42.56","China","Shanghai Stock Exchange","CNY"
"601958","JINDUICHENG MOLYBDENUM LTD A","Materials","Equity","635,132.75","0.02","635,132.75","182,500.00","3.48","China","Shanghai Stock Exchange","CNY"
"600585","ANHUI CONCH CEMENT LTD A","Materials","Equity","631,480.48","0.02","631,480.48","249,600.00","2.53","China","Shanghai Stock Exchange","CNY"
"301358","HUNAN YUNENG NEW ENERGY BATTERY MA","Industrials","Equity","620,629.55","0.02","620,629.55","57,500.00","10.79","China","Shenzhen Stock Exchange","CNY"
"688387","CICT MOBILE COMMUNICATION TECHNOLO","Information Technology","Equity","616,677.72","0.02","616,677.72","213,141.00","2.89","China","Shanghai Stock Exchange","CNY"
"601901","FOUNDER SECURITIES LTD A","Financials","Equity","613,299.41","0.02","613,299.41","575,900.00","1.06","China","Shanghai Stock Exchange","CNY"
"600023","ZHEJIANG ZHENENG ELECTRIC POWER LT","Utilities","Equity","610,987.43","0.02","610,987.43","767,800.00","0.80","China","Shanghai Stock Exchange","CNY"
"603228","SHENZHEN KINWONG ELECTRONIC LTD A","Information Technology","Equity","606,166.66","0.02","606,166.66","60,800.00","9.97","China","Shanghai Stock Exchange","CNY"
"000960","YUNNAN TIN LTD A","Materials","Equity","605,094.95","0.02","605,094.95","101,800.00","5.94","China","Shenzhen Stock Exchange","CNY"
"601916","CHINA ZHESHANG BANK LTD A","Financials","Equity","601,030.64","0.02","601,030.64","1,438,770.00","0.42","China","Shanghai Stock Exchange","CNY"
"002128","INNER MONGOLIA DIAN TOU ENERGY COR","Energy","Equity","596,549.83","0.02","596,549.83","163,600.00","3.65","China","Shenzhen Stock Exchange","CNY"
"000426","INNER MONGOLIA XINGYE SILVER&TIN M","Materials","Equity","595,384.28","0.02","595,384.28","113,700.00","5.24","China","Shenzhen Stock Exchange","CNY"
"002595","SHANDONG HIMILE MECHANICAL SCIENCE","Industrials","Equity","594,918.13","0.02","594,918.13","83,410.00","7.13","China","Shenzhen Stock Exchange","CNY"
"002736","GUOSEN SECURITIES LTD A","Financials","Equity","591,145.40","0.02","591,145.40","381,300.00","1.55","China","Shenzhen Stock Exchange","CNY"
"600895","SHANGHAI ZHANGJIANG HI-TECH PARK D","Real Estate","Equity","590,346.70","0.02","590,346.70","116,400.00","5.07","China","Shanghai Stock Exchange","CNY"
"300316","ZHEJIANG JINGSHENG MECHANICAL & EL","Information Technology","Equity","589,162.32","0.02","589,162.32","83,100.00","7.09","China","Shenzhen Stock Exchange","CNY"
"001389","DELTON TECHNOLOGY (GUANGZHOU) INC","Information Technology","Equity","586,628.23","0.02","586,628.23","20,800.00","28.20","China","Shenzhen Stock Exchange","CNY"
"002812","YUNNAN ENERGY NEW MATERIAL (GROUP)","Materials","Equity","584,172.98","0.02","584,172.98","61,100.00","9.56","China","Shenzhen Stock Exchange","CNY"
"000617","CNPC CAPITAL LTD A","Financials","Equity","582,520.50","0.02","582,520.50","582,392.00","1.00","China","Shenzhen Stock Exchange","CNY"
"601319","THE PEOPLES INSURANCE COMPANY (GRO","Financials","Equity","581,918.37","0.02","581,918.37","541,200.00","1.08","China","Shanghai Stock Exchange","CNY"
"001979","CHINA MERCHANTS SHEKOU INDUSTRIAL","Real Estate","Equity","581,012.87","0.02","581,012.87","587,800.00","0.99","China","Shenzhen Stock Exchange","CNY"
"688047","LOONGSON TECHNOLOGY CORP LTD A","Information Technology","Equity","580,389.87","0.02","580,389.87","28,158.00","20.61","China","Shanghai Stock Exchange","CNY"
"601877","ZHEJIANG CHINT ELECTRICS LTD A","Industrials","Equity","579,134.81","0.02","579,134.81","156,800.00","3.69","China","Shanghai Stock Exchange","CNY"
"600601","FOUNDER TECHNOLOGY GROUP LTD A","Information Technology","Equity","579,006.25","0.02","579,006.25","262,600.00","2.20","China","Shanghai Stock Exchange","CNY"
"600096","YUNNAN YUNTIANHUA LTD A","Materials","Equity","573,133.05","0.02","573,133.05","128,638.00","4.46","China","Shanghai Stock Exchange","CNY"
"600066","YUTONG BUS LTD A","Industrials","Equity","571,393.10","0.02","571,393.10","132,400.00","4.32","China","Shanghai Stock Exchange","CNY"
"002064","HUAFON CHEMICAL LTD A","Materials","Equity","570,189.31","0.02","570,189.31","348,600.00","1.64","China","Shenzhen Stock Exchange","CNY"
"300866","ANKER INNOVATIONS TECHNOLOGY LTD A","Information Technology","Equity","569,903.07","0.02","569,903.07","36,200.00","15.74","China","Shenzhen Stock Exchange","CNY"
"600221","HAINAN AIRLINES HOLDING LTD A","Industrials","Equity","569,517.69","0.02","569,517.69","2,805,700.00","0.20","China","Shanghai Stock Exchange","CNY"
"600580","WOLONG ELECTRIC DRIVE GROUP LTD A","Industrials","Equity","567,660.22","0.02","567,660.22","101,800.00","5.58","China","Shanghai Stock Exchange","CNY"
"688331","REMEGEN LTD A","Health Care","Equity","564,130.65","0.02","564,130.65","26,818.00","21.04","China","Shanghai Stock Exchange","CNY"
"600415","ZHEJIANG CHINA COMMODITIES CITY GR","Consumer Discretionary","Equity","562,359.35","0.02","562,359.35","360,000.00","1.56","China","Shanghai Stock Exchange","CNY"
"601788","EVERBRIGHT SECURITIES LTD A","Financials","Equity","560,686.04","0.02","560,686.04","247,200.00","2.27","China","Shanghai Stock Exchange","CNY"
"000783","CHANGJIANG SECURITIES LTD A","Financials","Equity","556,366.41","0.02","556,366.41","396,900.00","1.40","China","Shenzhen Stock Exchange","CNY"
"002532","TIANSHAN ALUMINUM GROUP LTD A","Materials","Equity","555,524.46","0.02","555,524.46","325,300.00","1.71","China","Shenzhen Stock Exchange","CNY"
"601377","INDUSTRIAL SECURITIES LTD A","Financials","Equity","554,912.85","0.02","554,912.85","607,500.00","0.91","China","Shanghai Stock Exchange","CNY"
"600418","ANHUI JIANGHUAI AUTOMOBILE CORP LT","Consumer Discretionary","Equity","554,513.50","0.02","554,513.50","151,400.00","3.66","China","Shanghai Stock Exchange","CNY"
"000963","HUADONG MEDICINE LTD A","Health Care","Equity","554,577.98","0.02","554,577.98","123,860.00","4.48","China","Shenzhen Stock Exchange","CNY"
"000625","CHONGQING CHANGAN AUTOMOBILE LTD A","Consumer Discretionary","Equity","554,250.38","0.02","554,250.38","524,801.00","1.06","China","Shenzhen Stock Exchange","CNY"
"002414","WUHAN GUIDE INFRARED LTD A","Information Technology","Equity","551,941.80","0.02","551,941.80","304,576.00","1.81","China","Shenzhen Stock Exchange","CNY"
"688375","GUOBO ELECTRONICS LTD A","Information Technology","Equity","549,068.84","0.02","549,068.84","35,721.00","15.37","China","Shanghai Stock Exchange","CNY"
"601360","360 SECURITY TECHNOLOGY INC A","Information Technology","Equity","548,452.60","0.02","548,452.60","436,100.00","1.26","China","Shanghai Stock Exchange","CNY"
"601231","UNIVERSAL SCIENTIFIC INDUSTRIAL (S","Information Technology","Equity","539,487.39","0.02","539,487.39","123,700.00","4.36","China","Shanghai Stock Exchange","CNY"
"300395","HUBEI FEILIHUA QUARTZ GLASS LTD A","Materials","Equity","534,468.78","0.02","534,468.78","33,400.00","16.00","China","Shenzhen Stock Exchange","CNY"
"000157","ZOOMLION HEAVY INDUSTRY SCIENCE AN","Industrials","Equity","532,804.26","0.02","532,804.26","496,882.00","1.07","China","Shenzhen Stock Exchange","CNY"
"600988","CHIFENG JILONG GOLD MINING GROUP L","Materials","Equity","529,881.59","0.02","529,881.59","114,000.00","4.65","China","Shanghai Stock Exchange","CNY"
"000933","HENAN SHENHUO COAL & POWER LTD A","Materials","Equity","528,343.02","0.02","528,343.02","159,500.00","3.31","China","Shenzhen Stock Exchange","CNY"
"300782","MAXSCEND MICROELECTRONICS LTD A","Information Technology","Equity","526,449.75","0.02","526,449.75","37,352.00","14.09","China","Shenzhen Stock Exchange","CNY"
"002304","JIANGSU YANGHE BREWERY JOINT-STOCK","Consumer Staples","Equity","522,252.80","0.02","522,252.80","90,598.00","5.76","China","Shenzhen Stock Exchange","CNY"
"002236","ZHEJIANG DAHUA TECHNOLOGY LTD A","Information Technology","Equity","519,013.31","0.02","519,013.31","212,050.00","2.45","China","Shenzhen Stock Exchange","CNY"
"600048","POLY DEVELOPMENTS AND HOLDINGS GRO","Real Estate","Equity","514,543.50","0.02","514,543.50","734,900.00","0.70","China","Shanghai Stock Exchange","CNY"
"601077","CHONGQING RURAL COMMERCIAL BANK LT","Financials","Equity","514,752.08","0.02","514,752.08","545,100.00","0.94","China","Shanghai Stock Exchange","CNY"
"600029","CHINA SOUTHERN AIRLINES LTD A","Industrials","Equity","514,499.38","0.02","514,499.38","668,800.00","0.77","China","Shanghai Stock Exchange","CNY"
"600233","YTO EXPRESS GROUP LTD A","Industrials","Equity","508,074.43","0.02","508,074.43","198,400.00","2.56","China","Shanghai Stock Exchange","CNY"
"002558","GIANT NETWORK GROUP LTD A","Communication","Equity","505,330.30","0.02","505,330.30","125,200.00","4.04","China","Shenzhen Stock Exchange","CNY"
"001965","CHINA MERCHANTS EXPRESSWAY NETWORK","Industrials","Equity","504,363.61","0.02","504,363.61","361,700.00","1.39","China","Shenzhen Stock Exchange","CNY"
"600039","SICHUAN ROAD & BRIDGE LTD A","Industrials","Equity","501,223.04","0.02","501,223.04","398,080.00","1.26","China","Shanghai Stock Exchange","CNY"
"600219","SHANDONG NANSHAN ALUMINIUM LTD A","Materials","Equity","500,014.27","0.02","500,014.27","811,300.00","0.62","China","Shanghai Stock Exchange","CNY"
"300418","KUNLUN TECH LTD A","Communication","Equity","499,616.83","0.02","499,616.83","78,900.00","6.33","China","Shenzhen Stock Exchange","CNY"
"603659","SHANGHAI PUTAILAI NEW ENERGY TECHN","Materials","Equity","498,321.93","0.02","498,321.93","125,290.00","3.98","China","Shanghai Stock Exchange","CNY"
"600438","TONGWEI LTD A","Information Technology","Equity","497,891.01","0.02","497,891.01","290,800.00","1.71","China","Shanghai Stock Exchange","CNY"
"000975","SHANJIN INTERNATIONAL GOLD LTD A","Materials","Equity","495,313.70","0.02","495,313.70","166,620.00","2.97","China","Shenzhen Stock Exchange","CNY"
"688188","SHANGHAI FRIENDESS ELECTRONICS TEC","Information Technology","Equity","493,475.04","0.02","493,475.04","32,537.00","15.17","China","Shanghai Stock Exchange","CNY"
"600426","SHANDONG HUALU-HENGSHENG CHEMICAL","Materials","Equity","491,317.20","0.02","491,317.20","128,470.00","3.82","China","Shanghai Stock Exchange","CNY"
"688099","AMLOGIC (SHANGHAI) LTD A","Information Technology","Equity","484,677.41","0.02","484,677.41","35,283.00","13.74","China","Shanghai Stock Exchange","CNY"
"002074","GOTION HIGH-TECH LTD A","Industrials","Equity","481,999.71","0.02","481,999.71","122,500.00","3.93","China","Shenzhen Stock Exchange","CNY"
"601456","GUOLIAN MINSHENG SECURITIES LTD A","Financials","Equity","478,426.42","0.02","478,426.42","361,800.00","1.32","China","Shanghai Stock Exchange","CNY"
"601607","SHANGHAI PHARMACEUTICALS HOLDING L","Health Care","Equity","475,219.54","0.02","475,219.54","196,400.00","2.42","China","Shanghai Stock Exchange","CNY"
"600741","HUAYU AUTOMOTIVE SYSTEMS LTD A","Consumer Discretionary","Equity","473,266.16","0.02","473,266.16","198,000.00","2.39","China","Shanghai Stock Exchange","CNY"
"300803","BEIJING COMPASS TECHNOLOGY DEVELOP","Financials","Equity","470,103.70","0.02","470,103.70","37,600.00","12.50","China","Shenzhen Stock Exchange","CNY"
"600642","SHENERGY LTD A","Utilities","Equity","468,717.78","0.02","468,717.78","361,290.00","1.30","China","Shanghai Stock Exchange","CNY"
"300765","CSPC INNOVATION PHARMACEUTICAL LTD","Health Care","Equity","468,410.83","0.02","468,410.83","86,700.00","5.40","China","Shenzhen Stock Exchange","CNY"
"002294","SHENZHEN SALUBRIS PHARMACEUTICALS","Health Care","Equity","466,465.34","0.02","466,465.34","79,620.00","5.86","China","Shenzhen Stock Exchange","CNY"
"002920","HUIZHOU DESAY SV AUTOMOTIVE LTD A","Consumer Discretionary","Equity","465,237.63","0.02","465,237.63","37,400.00","12.44","China","Shenzhen Stock Exchange","CNY"
